src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,4860.0,13.296,0.421,0.0
1,0,412.0,4830.0,13.296,0.427,0.0
0,2,427.0,4690.0,4.455,0.203,0.0
2,0,409.0,4800.0,4.455,0.318,0.0
0,3,427.0,4990.0,2.846,0.39,0.0
3,0,426.0,5000.0,2.846,0.228,0.0
0,4,427.0,4870.0,4.213,0.956,0.0
4,0,417.0,4890.0,4.213,1.748,0.0
0,5,427.0,3890.0,6.381,0.178,6.0
5,0,340.0,3960.0,6.381,1.104,3.0
1,2,427.0,5010.0,2.748,0.132,0.0
2,1,426.0,5000.0,2.748,0.115,0.0
1,3,427.0,4850.0,3.98,1.067,0.0
3,1,416.0,4890.0,3.98,1.054,0.0
1,4,427.0,5000.0,3.008,0.3,0.0
4,1,426.0,5000.0,3.008,0.223,0.0
1,5,427.0,4980.0,4.637,0.753,0.0
5,1,425.0,5000.0,4.637,0.802,0.0
2,3,427.0,4390.0,6.09,1.266,0.0
3,2,360.0,4230.0,6.09,0.56,0.0
2,4,427.0,4960.0,4.577,1.143,0.0
4,2,424.0,4980.0,4.577,0.911,0.0
2,5,427.0,4990.0,3.03,0.256,0.0
5,2,426.0,5000.0,3.03,0.246,0.0
3,4,426.0,5030.0,3.063,0.546,1.0
4,3,427.0,5100.0,3.063,0.98,2.0
3,5,427.0,4990.0,4.322,0.701,0.0
5,3,425.0,5000.0,4.322,0.413,0.0
4,5,427.0,5120.0,3.324,0.479,2.0
5,4,427.0,5100.0,3.324,0.327,1.0
