src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,851.0,8470.0,25.585,0.064,0.0
1,0,682.0,8020.0,25.585,0.165,0.0
0,2,852.0,6090.0,4.365,0.101,0.0
2,0,413.0,4850.0,4.365,1.49,0.0
0,3,852.0,8300.0,3.081,0.081,3.0
3,0,652.0,7650.0,3.081,0.357,1.0
0,4,852.0,5420.0,3.925,0.121,144.0
4,0,361.0,4240.0,3.925,2.523,0.0
0,5,852.0,4580.0,5.862,0.086,0.0
5,0,217.0,2530.0,5.862,5.56,0.0
1,2,852.0,8029.999999999999,2.915,0.262,1.0
2,1,690.0,8109.999999999999,2.915,0.321,7.0
1,3,852.0,5530.0,4.31,0.22,77.0
3,1,373.0,4380.0,4.31,2.908,0.0
1,4,852.0,8620.0,3.03,0.166,0.0
4,1,729.0,8550.0,3.03,0.415,0.0
1,5,851.0,5560.0,4.617,0.097,13.0
5,1,366.0,4300.0,4.617,2.778,3.0
2,3,853.0,4490.0,5.723,1.046,5.0
3,2,156.0,1830.0,5.723,5.997,0.0
2,4,852.0,5390.0,4.566,0.088,137.0
4,2,353.0,4140.0,4.566,1.844,4.0
2,5,852.0,8590.0,3.039,1.151,2.0
5,2,750.0,8760.0,3.039,2.024,2.0
3,4,852.0,7460.0,2.898,0.093,13.0
4,3,660.0,7730.0,2.898,1.561,1.0
3,5,853.0,5460.0,3.829,0.73,18.0
5,3,422.0,4960.0,3.829,1.361,0.0
4,5,852.0,8070.0,3.135,0.068,1.0
5,4,665.0,7810.0,3.135,0.158,1.0
