src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,768.0,4800.0,11.627,4.22,146.0
1,0,320.0,3760.0,11.627,1.505,0.0
0,2,768.0,4860.0,4.03,2.556,49.0
2,0,314.0,3690.0,4.03,3.464,0.0
0,3,767.0,8410.0,2.942,0.238,0.0
3,0,713.0,8380.0,2.942,0.242,0.0
0,4,768.0,4820.0,5.179,2.125,25.0
4,0,294.0,3430.0,5.179,5.221,0.0
0,5,767.0,4070.0000000000005,5.585,0.116,18.0
5,0,172.0,2020.0,5.585,7.037,32.0
1,2,767.0,8770.0,2.921,0.124,0.0
2,1,736.0,8650.0,2.921,0.104,0.0
1,3,767.0,4350.0,4.951,1.351,155.0
3,1,428.0,5020.0,4.951,0.934,2.0
1,4,767.0,5830.0,2.576,0.422,44.0
4,1,423.0,4970.0,2.576,0.676,0.0
1,5,767.0,5410.0,4.919,0.136,0.0
5,1,430.0,5060.0,4.919,1.314,0.0
2,3,767.0,4460.0,6.948,0.143,0.0
3,2,201.0,2360.0,6.948,4.88,0.0
2,4,768.0,5320.0,5.125,1.944,18.0
4,2,363.0,4260.0,5.125,1.379,0.0
2,5,767.0,7820.0,3.28,0.595,0.0
5,2,651.0,7650.0,3.28,0.455,0.0
3,4,768.0,4720.0,2.992,2.395,153.0
4,3,346.0,4050.0,2.992,1.013,7.0
3,5,768.0,4500.0,4.574,4.958,139.0
5,3,293.0,3440.0,4.574,5.185,1.0
4,5,767.0,9010.0,3.205,0.064,0.0
5,4,765.0,8980.0,3.205,0.268,0.0
